user_id,product_id,rating
A000000229,B000182462,3.9
A000000229,B000001929,3.2
A000000229,B000167790,4.5
A000000229,B000130046,3.9
A000000229,B000447344,3.9
A000000229,B000263799,3.3
A000000229,B000326490,3.9
A000000229,B000498138,3.9
A000000229,B000201266,3.9
A000000229,B000309973,3.9
A000000229,B000174960,2.7
A000000229,B000050693,4.2
A000000229,B000197985,3.9
A000000229,B000078746,3.9
A000000229,B000380376,4.2
A000000229,B000353197,3.9
A000000229,B000121979,4.5
A000000229,B000160693,4.0
A000000229,B000384669,3.8
A000000229,B000199278,3.9
A000000229,B000523415,3.9
A000000601,B000406768,3.9
A000000601,B000261821,3.9
A000000601,B000379515,3.9
A000000601,B000360410,3.8
A000000601,B000199055,3.9
A000000601,B000216139,4.2
A000000601,B000535232,3.2
A000000601,B000278125,3.8
A000000601,B000154312,3.6
A000000601,B000440552,4.5
A000000601,B000091404,3.7
A000000601,B000289576,3.9
A000000601,B000320199,3.8
A000000601,B000247752,3.0
A000000570,B000488306,3.3
A000000570,B000077002,5.0
A000000570,B000381995,3.8
A000000570,B000246046,3.6
A000000570,B000226000,3.8
A000000570,B000286131,3.9
A000000570,B000538595,3.9
A000000570,B000522707,3.9
A000000570,B000205026,3.9
A000000570,B000227742,3.9
A000000570,B000181970,3.9
A000000570,B000502121,3.9
A000000570,B000126294,2.4
A000000570,B000013557,4.3
A000000570,B000319333,4.2
A000000570,B000257688,4.5
A000000570,B000178171,3.6
A000000570,B000466349,3.9
A000000570,B000256314,4.0
A000000570,B000258242,3.8
A000000570,B000461938,3.9
A000000570,B000111722,3.9
A000000570,B000048195,3.9
A000000570,B000250312,4.0
A000000570,B000325972,3.9
A000000274,B000545455,4.3
A000000274,B000373887,3.4
A000000274,B000371237,3.9
A000000274,B000210254,3.9
A000000274,B000117206,4.0
A000000274,B000064580,3.9
A000000274,B000071719,4.0
A000000274,B000535744,5.0
A000000274,B000519887,3.9
A000000274,B000068183,4.7
A000000274,B000146781,4.0
A000000274,B000226984,3.2
A000000274,B000270116,3.6
A000000274,B000248582,3.8
A000000274,B000155723,4.0
A000000274,B000255419,4.0
A000000274,B000152966,3.9
A000000274,B000412058,3.9
A000000274,B000421634,3.9
A000000274,B000028812,4.3
A000000274,B000475757,3.9
A000000274,B000205136,3.9
A000000274,B000056519,2.0
A000000274,B000020512,4.2
A000000274,B000516485,1.3
A000000618,B000290199,3.9
A000000618,B000234124,4.4
A000000618,B000077480,4.5
A000000618,B000036195,3.9
A000000618,B000202862,3.9
A000000618,B000477824,4.3
A000000618,B000179288,3.9
A000000618,B000491833,3.9
A000000618,B000194086,4.2
A000000618,B000133966,3.6
A000000618,B000096308,4.1
A000000618,B000119145,2.5
A000000618,B000114551,3.5
A000000618,B000036374,3.9
A000000618,B000301499,3.9
A000000618,B000236448,3.1
A000000618,B000474372,3.9
A000000618,B000126593,3.7
A000000618,B000477203,3.9
A000000618,B000069889,3.5
A000000618,B000007924,5.0
A000000297,B000064409,4.3
A000000297,B000117475,3.5
A000000297,B000004081,4.0
A000000297,B000300443,4.5
A000000297,B000201396,3.9
A000000297,B000248355,3.9
A000000297,B000100903,3.9
A000000297,B000341375,4.2
A000000297,B000485172,3.9
A000000297,B000416908,3.6
A000000297,B000489450,3.9
A000000297,B000311157,3.4
A000000297,B000423761,3.9
A000000297,B000047033,3.9
A000000339,B000412472,5.0
A000000339,B000044245,5.0
A000000339,B000176644,3.9
A000000339,B000547579,3.3
A000000339,B000337937,3.9
A000000339,B000486607,4.3
A000000339,B000384064,4.0
A000000339,B000166025,3.6
A000000339,B000471406,4.5
A000000339,B000239122,4.4
A000000339,B000467100,3.9
A000000339,B000192821,3.6
A000000339,B000237886,3.8
A000000339,B000519498,3.9
A000000339,B000421119,3.4
A000000339,B000429035,3.9
A000000339,B000461735,3.9
A000000339,B000247115,4.0
A000000339,B000114394,3.9
A000000339,B000107829,3.2
A000000339,B000143806,3.1
A000000721,B000033805,5.0
A000000721,B000172332,3.9
A000000721,B000550617,4.1
A000000721,B000053018,3.9
A000000721,B000494791,3.9
A000000721,B000106312,3.9
A000000721,B000296033,3.0
A000000721,B000359940,3.5
A000000721,B000385794,3.9
A000000721,B000438961,3.1
A000000721,B000499337,5.0
A000000721,B000211773,3.9
A000000721,B000377836,4.0
A000000721,B000137914,3.9
A000000721,B000337713,3.9
A000000721,B000425591,1.0
A000000721,B000447026,3.9
A000000721,B000082937,3.3
A000000721,B000338610,3.9
A000000721,B000265003,4.0
A000000721,B000532777,3.8
A000000721,B000434073,3.9
A000000721,B000009530,3.6
A000000721,B000276455,4.2
A000000721,B000090077,3.3
A000000721,B000407838,2.0
A000000721,B000312829,4.0
A000000721,B000488334,3.8
A000000721,B000387672,2.0
A000000721,B000185883,3.9
A000000721,B000534767,4.0
A000000721,B000166530,3.9
A000000082,B000433978,3.0
A000000082,B000354865,3.6
A000000082,B000108022,3.4
A000000082,B000026350,3.9
A000000082,B000061389,3.2
A000000082,B000356907,3.9
A000000082,B000418880,3.9
A000000082,B000394859,4.4
A000000082,B000086685,3.8
A000000082,B000256399,3.9
A000000082,B000189675,3.9
A000000082,B000146544,2.2
A000000082,B000241055,3.9
A000000082,B000013022,4.4
A000000082,B000303522,3.9
A000000082,B000137346,3.1
A000000082,B000141366,1.0
A000000082,B000334658,3.9
A000000082,B000275167,3.9
A000000794,B000167326,5.0
A000000794,B000077396,4.8
A000000794,B000046953,4.0
A000000794,B000497504,3.5
A000000794,B000537693,3.6
A000000794,B000312580,3.9
A000000794,B000115079,3.9
A000000794,B000421319,4.0
A000000794,B000288187,3.9
A000000794,B000156159,5.0
A000000794,B000509451,3.9
A000000794,B000333086,4.1
A000000794,B000076870,4.0
A000000794,B000208857,3.9
A000000794,B000210787,3.9
A000000794,B000011493,3.3
A000000794,B000020255,4.4
A000000794,B000087455,3.6
A000000794,B000051236,3.8
A000000794,B000274753,4.6
A000000317,B000357121,3.5
A000000317,B000464447,3.9
A000000317,B000087113,3.9
A000000317,B000388443,4.4
A000000317,B000062222,4.4
A000000317,B000360317,5.0
A000000317,B000184742,3.9
A000000317,B000287175,3.9
A000000317,B000276602,4.2
A000000317,B000263981,3.9
A000000317,B000528750,3.9
A000000317,B000055954,3.9
A000000317,B000094954,4.4
A000000317,B000268748,3.9
A000000317,B000057032,3.9
A000000317,B000427322,3.9
A000000317,B000085885,3.5
A000000466,B000457808,3.9
A000000466,B000294613,3.0
A000000466,B000371528,3.9
A000000466,B000325514,5.0
A000000466,B000328196,5.0
A000000466,B000249271,1.0
A000000466,B000094497,3.7
A000000466,B000069867,3.0
A000000466,B000222231,3.5
A000000466,B000424867,3.9
A000000466,B000376404,3.7
A000000466,B000201674,3.9
A000000466,B000440554,3.8
A000000466,B000511644,4.0
A000000466,B000547355,3.3
A000000379,B000075874,4.0
A000000379,B000330246,3.6
A000000379,B000124989,3.1
A000000379,B000196798,3.9
A000000379,B000242358,3.9
A000000379,B000012640,4.2
A000000379,B000424994,3.9
A000000379,B000004754,4.1
A000000379,B000361882,3.9
A000000379,B000460549,5.0
A000000379,B000454542,3.9
A000000379,B000429014,3.9
A000000379,B000058573,4.1
A000000379,B000048627,1.0
A000000379,B000079723,3.8
A000000379,B000438829,3.9
A000000379,B000477643,3.9
A000000379,B000256636,4.0
A000000379,B000360915,3.9
A000000379,B000374511,3.8
A000000379,B000109693,3.7
A000000379,B000374491,4.0
A000000187,B000150032,4.2
A000000187,B000514125,3.9
A000000187,B000289968,3.9
A000000187,B000265200,4.5
A000000187,B000166918,3.9
A000000187,B000246679,3.9
A000000187,B000434251,5.0
A000000187,B000149097,3.3
A000000187,B000027842,4.2
A000000187,B000015916,4.0
A000000187,B000207522,3.9
A000000187,B000009533,3.7
A000000187,B000205540,3.9
A000000187,B000314135,4.0
A000000187,B000308994,3.9
A000000187,B000098169,4.0
A000000187,B000132303,3.4
A000000187,B000090796,3.0
A000000187,B000452041,3.7
A000000187,B000095565,3.9
A000000187,B000312945,3.9
A000000187,B000370394,3.9
A000000187,B000341749,5.0
A000000187,B000053319,3.3
A000000187,B000130554,3.8
A000000187,B000550076,4.4
A000000295,B000545997,4.5
A000000295,B000541824,3.9
A000000295,B000296460,3.7
A000000295,B000023281,4.5
A000000295,B000304541,3.9
A000000295,B000094577,3.9
A000000295,B000472513,4.0
A000000295,B000494959,3.9
A000000295,B000142762,3.9
A000000295,B000193517,3.6
A000000295,B000265896,4.4
A000000295,B000478590,3.9
A000000295,B000052072,4.0
A000000295,B000191101,3.9
A000000295,B000111041,4.1
A000000891,B000116234,5.0
A000000891,B000280173,5.0
A000000891,B000418945,3.9
A000000891,B000175920,3.1
A000000891,B000499497,4.5
A000000891,B000485103,3.7
A000000891,B000236856,3.3
A000000891,B000497570,4.4
A000000891,B000087918,3.8
A000000891,B000212496,3.9
A000000891,B000106836,3.9
A000000891,B000005756,4.1
A000000891,B000514798,3.5
A000000891,B000334461,3.9
A000000891,B000463321,3.9
A000000891,B000067935,3.9
A000000891,B000135280,3.8
A000000891,B000549081,3.9
A000000891,B000410496,3.9
A000000891,B000014960,4.1
A000000891,B000293205,3.5
A000000891,B000281444,3.7
A000000891,B000019776,4.3
A000000891,B000056444,3.9
A000000006,B000480966,2.0
A000000006,B000451234,3.8
A000000006,B000408155,3.7
A000000006,B000095846,3.9
A000000006,B000529020,3.9
A000000006,B000038820,4.2
A000000006,B000080544,4.0
A000000006,B000521203,4.7
A000000006,B000195351,3.9
A000000006,B000103016,3.9
A000000006,B000305396,3.9
A000000006,B000144089,4.0
A000000006,B000390647,4.1
A000000006,B000139568,3.2
A000000006,B000197566,3.9
A000000006,B000125448,5.0
A000000006,B000335131,3.9
A000000006,B000029979,4.1
A000000006,B000252567,3.4
A000000006,B000538396,4.0
A000000006,B000192328,3.9
A000000006,B000461920,3.9
A000000006,B000483857,3.9
A000000006,B000390473,5.0
A000000969,B000183943,3.9
A000000969,B000079858,3.5
A000000969,B000338389,3.9
A000000969,B000176247,4.6
A000000969,B000509821,3.9
A000000969,B000340761,3.8
A000000969,B000395521,5.0
A000000969,B000356345,3.9
A000000969,B000350093,4.3
A000000969,B000369041,3.9
A000000969,B000423642,4.0
A000000969,B000295146,5.0
A000000969,B000409058,3.9
A000000969,B000371088,4.5
A000000969,B000171821,3.9
A000000969,B000256671,4.4
A000000969,B000257131,4.4
A000000493,B000156440,4.0
A000000493,B000186328,3.9
A000000493,B000361050,4.1
A000000493,B000239911,3.9
A000000493,B000344582,3.9
A000000493,B000521488,3.9
A000000493,B000243751,4.4
A000000493,B000335876,3.9
A000000493,B000028575,3.8
A000000493,B000544893,3.6
A000000493,B000084589,5.0
A000000493,B000427301,3.5
A000000493,B000240154,2.7
A000000493,B000072885,3.5
A000000493,B000261136,4.7
A000000493,B000434807,3.9
A000000493,B000197932,3.9
A000000493,B000457146,2.5
A000000493,B000434263,3.9
A000000290,B000521310,3.0
A000000290,B000283592,5.0
A000000290,B000115484,4.5
A000000290,B000464572,3.9
A000000290,B000412617,3.9
A000000290,B000140958,3.6
A000000290,B000249479,1.0
A000000290,B000248959,3.8
A000000290,B000147222,5.0
A000000290,B000402707,3.6
A000000290,B000172102,3.6
A000000290,B000034241,3.9
A000000290,B000471369,5.0
A000000290,B000192494,3.6
A000000290,B000462867,3.9
A000000290,B000475867,2.7
A000000290,B000544663,4.0
A000000290,B000078516,1.0
A000000290,B000359040,3.9
A000000290,B000090336,3.8
A000000290,B000421400,4.4
A000000290,B000228964,3.0
A000000290,B000396203,2.5
A000000290,B000192202,3.9
A000000576,B000351067,3.9
A000000576,B000249057,3.0
A000000576,B000032961,4.3
A000000576,B000371081,5.0
A000000576,B000136704,4.3
A000000576,B000512176,3.9
A000000576,B000097245,3.6
A000000576,B000123283,4.0
A000000576,B000030375,4.6
A000000576,B000372576,3.9
A000000576,B000074657,4.4
A000000576,B000393640,3.5
A000000576,B000067620,1.0
A000000576,B000152109,3.5
A000000576,B000426380,3.9
A000000576,B000495129,3.9
A000000576,B000428769,4.6
A000000576,B000188118,3.9
A000000576,B000244353,3.5
A000000957,B000435390,4.0
A000000957,B000160003,5.0
A000000957,B000401493,3.9
A000000957,B000321526,3.7
A000000957,B000437354,3.3
A000000957,B000117973,3.7
A000000957,B000430204,2.4
A000000957,B000002749,3.4
A000000957,B000528780,3.9
A000000957,B000143633,4.6
A000000957,B000070460,3.9
A000000957,B000276403,3.9
A000000957,B000448678,3.9
A000000957,B000433059,2.9
A000000957,B000317139,3.9
A000000957,B000372620,4.0
A000000957,B000550736,4.7
A000000957,B000429991,4.0
A000000957,B000298398,4.1
A000000957,B000372227,5.0
A000000957,B000195801,3.9
A000000957,B000318969,4.3
A000000957,B000174955,3.2
A000000957,B000290743,4.2
A000000957,B000037400,4.3
A000000957,B000148902,3.6
A000000957,B000469669,3.5
A000000957,B000092737,3.2
A000000126,B000200141,3.9
A000000126,B000482048,3.9
A000000126,B000080892,3.9
A000000126,B000449432,3.6
A000000126,B000301182,3.9
A000000126,B000080139,3.9
A000000126,B000385540,3.9
A000000126,B000389321,2.9
A000000126,B000545471,4.7
A000000126,B000239767,3.9
A000000126,B000031029,3.9
A000000126,B000303384,3.9
A000000126,B000422363,3.9
A000000126,B000244384,3.8
A000000126,B000061917,3.6
A000000126,B000063065,3.9
A000000126,B000109633,2.9
A000000328,B000470840,4.5
A000000328,B000097283,3.9
A000000328,B000242551,1.0
A000000328,B000019753,4.0
A000000328,B000046889,4.0
A000000328,B000371501,3.9
A000000328,B000155029,3.9
A000000328,B000373990,3.9
A000000328,B000180887,3.1
A000000328,B000156829,5.0
A000000328,B000031235,3.9
A000000328,B000078974,3.5
A000000328,B000204984,3.9
A000000328,B000187623,3.9
A000000328,B000142886,3.7
A000000328,B000251907,4.2
A000000328,B000043196,3.9
A000000328,B000045255,3.5
A000000328,B000512995,3.2
A000000328,B000328722,5.0
A000000328,B000227429,3.9
A000000328,B000019599,4.1
A000000328,B000025186,3.9
A000000328,B000252556,3.4
A000000328,B000335579,3.9
A000000328,B000014233,4.3
A000000328,B000149123,3.8
A000000056,B000284189,3.0
A000000056,B000462721,3.9
A000000056,B000209334,3.9
A000000056,B000476955,3.9
A000000056,B000486530,3.6
A000000056,B000320342,3.0
A000000056,B000402830,3.9
A000000056,B000550922,4.8
A000000056,B000279692,3.4
A000000056,B000444143,3.9
A000000056,B000264757,4.4
A000000056,B000200703,3.9
A000000056,B000245950,3.7
A000000056,B000086945,3.5
A000000056,B000382987,3.6
A000000056,B000400477,3.9
A000000056,B000318178,2.9
A000000056,B000364275,3.8
A000000056,B000542835,4.6
A000000599,B000335985,3.9
A000000599,B000277856,3.9
A000000599,B000263850,4.0
A000000599,B000528913,3.9
A000000599,B000079377,4.4
A000000599,B000436651,3.8
A000000599,B000286429,3.9
A000000599,B000223704,3.8
A000000599,B000240694,4.3
A000000599,B000133233,4.0
A000000599,B000391154,4.1
A000000599,B000391087,4.1
A000000599,B000193454,3.9
A000000599,B000489049,3.9
A000000599,B000274405,4.2
A000000599,B000468024,4.0
A000000599,B000439993,4.5
A000000599,B000180460,2.0
A000000599,B000131743,5.0
A000000599,B000537530,5.0
A000000575,B000040710,3.8
A000000575,B000040536,4.4
A000000575,B000435636,3.9
A000000575,B000030356,3.9
A000000575,B000186808,3.9
A000000575,B000005779,4.1
A000000575,B000296051,3.7
A000000575,B000538163,3.5
A000000575,B000039378,4.3
A000000575,B000277252,4.3
A000000575,B000277871,3.9
A000000575,B000445224,3.9
A000000575,B000006080,3.7
A000000575,B000011584,4.1
A000000575,B000421906,3.9
A000000575,B000305864,3.9
A000000575,B000122339,4.5
A000000575,B000411684,3.9
A000000575,B000173336,3.5
A000000575,B000077801,3.9
A000000575,B000523333,3.9
A000000804,B000453768,4.0
A000000804,B000148576,3.3
A000000804,B000221426,4.8
A000000804,B000067049,4.3
A000000804,B000289129,3.9
A000000804,B000084177,4.0
A000000804,B000198471,3.9
A000000804,B000429949,4.0
A000000804,B000134762,4.0
A000000804,B000261563,4.2
A000000804,B000430839,3.8
A000000804,B000116375,5.0
A000000804,B000263184,3.7
A000000804,B000501299,3.9
A000000804,B000491083,3.9
A000000804,B000444596,3.9
A000000804,B000151639,4.1
A000000804,B000159427,3.9
A000000804,B000231653,4.3
A000000804,B000443062,2.8
A000000804,B000489230,3.9
A000000804,B000140758,4.0
A000000804,B000247465,3.7
A000000804,B000336590,3.9
A000000804,B000350686,3.2
A000000804,B000498140,5.0
A000000804,B000177485,3.9
A000000804,B000428181,3.9
A000000804,B000014201,3.7
A000000804,B000463523,3.9
A000000313,B000493675,3.9
A000000313,B000106014,3.9
A000000313,B000013938,3.9
A000000313,B000087993,4.0
A000000313,B000396860,3.9
A000000313,B000256462,4.0
A000000313,B000350130,3.9
A000000313,B000158363,3.9
A000000313,B000108517,4.2
A000000313,B000079781,3.9
A000000313,B000162419,3.7
A000000313,B000499328,3.9
A000000313,B000407416,3.9
A000000313,B000358089,1.0
A000000313,B000479645,4.0
A000000313,B000050848,4.0
A000000313,B000111737,4.0
A000000313,B000039269,4.1
A000000313,B000456997,4.3
A000000313,B000357266,3.9
A000000313,B000339696,4.0
A000000313,B000141351,4.3
A000000313,B000034175,3.9
A000000313,B000389740,2.8
A000000313,B000414140,3.9
A000000313,B000172693,3.9
A000000313,B000257141,4.3
A000000633,B000190777,3.9
A000000633,B000216701,4.0
A000000633,B000192703,3.9
A000000633,B000337843,3.9
A000000633,B000513354,4.1
A000000633,B000108670,3.0
A000000633,B000305838,3.9
A000000633,B000019777,4.3
A000000633,B000297942,3.0
A000000633,B000228080,3.9
A000000633,B000215144,3.9
A000000633,B000388261,3.8
A000000633,B000065141,4.3
A000000633,B000297292,3.8
A000000633,B000273828,4.4
A000000633,B000278665,3.7
A000000633,B000426120,3.9
A000000633,B000150591,4.0
A000000633,B000138188,4.0
A000000633,B000451547,4.2
A000000633,B000374846,4.2
A000000633,B000414269,3.9
A000000633,B000423670,3.9
A000000633,B000023695,4.8
A000000749,B000039895,3.5
A000000749,B000484868,3.9
A000000749,B000187302,4.5
A000000749,B000085109,3.9
A000000749,B000246398,3.4
A000000749,B000385975,3.5
A000000749,B000511228,3.8
A000000749,B000236890,3.7
A000000749,B000124305,4.3
A000000749,B000485075,3.3
A000000749,B000166919,5.0
A000000749,B000520050,3.3
A000000749,B000512982,4.1
A000000749,B000186318,3.9
A000000749,B000096153,4.5
A000000749,B000067984,3.0
A000000749,B000099068,1.0
A000000749,B000525786,3.9
A000000749,B000062880,4.4
A000000749,B000222880,1.0
A000000749,B000533854,5.0
A000000749,B000306577,3.9
A000000749,B000079400,3.9
A000000749,B000492339,3.4
A000000749,B000246394,3.5
A000000749,B000545514,3.0
A000000749,B000079929,3.9
A000000273,B000429875,3.9
A000000273,B000058501,5.0
A000000273,B000519315,3.9
A000000273,B000518886,3.9
A000000273,B000358921,4.4
A000000273,B000122980,4.1
A000000273,B000219150,4.4
A000000273,B000087022,3.4
A000000273,B000156891,3.9
A000000273,B000511265,3.5
A000000273,B000465646,3.9
A000000273,B000312861,3.9
A000000273,B000509893,3.9
A000000273,B000282592,3.5
A000000273,B000230607,4.2
A000000273,B000430624,4.1
A000000273,B000407665,2.0
A000000827,B000203674,3.9
A000000827,B000309551,3.9
A000000827,B000519462,3.6
A000000827,B000466549,3.9
A000000827,B000379500,3.5
A000000827,B000010824,3.2
A000000827,B000004714,4.1
A000000827,B000219561,5.0
A000000827,B000305972,3.9
A000000827,B000429880,3.7
A000000827,B000164295,3.2
A000000827,B000234315,4.0
A000000827,B000512296,4.1
A000000827,B000078862,3.9
A000000827,B000516449,3.9
A000000827,B000426396,3.9
A000000827,B000127251,5.0
A000000865,B000012051,3.5
A000000865,B000200607,3.9
A000000865,B000001448,4.1
A000000865,B000496178,4.7
A000000865,B000150991,3.7
A000000865,B000050056,4.6
A000000865,B000305773,3.9
A000000865,B000022345,4.3
A000000865,B000441395,3.1
A000000865,B000240929,3.3
A000000865,B000207619,3.9
A000000865,B000011228,4.0
A000000865,B000064339,3.6
A000000865,B000026314,3.8
A000000865,B000544507,3.8
A000000865,B000470346,3.8
A000000865,B000176881,3.9
A000000865,B000529366,4.0
A000000865,B000373950,3.9
A000000682,B000001172,4.1
A000000682,B000403778,3.9
A000000682,B000272156,4.2
A000000682,B000154606,4.0
A000000682,B000078362,4.1
A000000682,B000219598,3.5
A000000682,B000248100,2.7
A000000682,B000106045,4.0
A000000682,B000447522,3.9
A000000682,B000241957,3.9
A000000682,B000108683,3.8
A000000682,B000519927,3.9
A000000682,B000307714,3.9
A000000682,B000324776,1.0
A000000682,B000403766,4.1
A000000682,B000467918,3.1
A000000682,B000543930,3.6
A000000682,B000406356,1.5
A000000682,B000086907,3.0
A000000682,B000492087,3.9
A000000682,B000085578,4.1
A000000682,B000491719,3.9
A000000956,B000123033,3.6
A000000956,B000528720,3.9
A000000956,B000461275,4.5
A000000956,B000441992,3.9
A000000956,B000037572,4.2
A000000956,B000186746,3.9
A000000956,B000425907,3.1
A000000956,B000388275,3.8
A000000956,B000256233,4.2
A000000956,B000168719,3.9
A000000956,B000322123,2.0
A000000956,B000291545,3.5
A000000956,B000011688,4.3
A000000956,B000420766,3.9
A000000956,B000128428,5.0
A000000956,B000027142,3.9
A000000956,B000221049,3.9
A000000956,B000057816,4.4
A000000956,B000399413,3.9
A000000956,B000088056,3.1
A000000956,B000287152,3.9
A000000956,B000279134,5.0
A000000956,B000206471,3.9
A000000956,B000290132,3.9
A000000993,B000482404,3.9
A000000993,B000399913,3.9
A000000993,B000198028,3.9
A000000993,B000420854,3.9
A000000993,B000263385,3.1
A000000993,B000273657,3.7
A000000993,B000017490,3.8
A000000993,B000211000,3.9
A000000993,B000325130,3.8
A000000993,B000401728,3.9
A000000993,B000275689,3.9
A000000993,B000479563,4.1
A000000993,B000139666,5.0
A000000993,B000145313,2.0
A000000993,B000456839,3.9
A000000993,B000210558,3.9
A000000993,B000520737,3.9
A000000993,B000093688,3.9
A000000993,B000503476,4.2
A000000993,B000463472,3.9
A000000993,B000263622,4.5
A000000050,B000335631,3.9
A000000050,B000178190,3.7
A000000050,B000301186,3.9
A000000050,B000297526,5.0
A000000050,B000122130,3.8
A000000050,B000213192,3.9
A000000050,B000435873,3.9
A000000050,B000064664,5.0
A000000050,B000093579,3.9
A000000050,B000036813,4.1
A000000050,B000428186,3.9
A000000050,B000445428,3.9
A000000050,B000317049,3.9
A000000050,B000447376,3.9
A000000050,B000446887,3.9
A000000050,B000394792,3.9
A000000050,B000261959,4.7
A000000050,B000424404,3.9
A000000517,B000407674,3.9
A000000517,B000399351,3.9
A000000517,B000323277,3.9
A000000517,B000414553,3.9
A000000517,B000478668,3.9
A000000517,B000382169,4.5
A000000517,B000075227,3.9
A000000517,B000395979,3.8
A000000517,B000465999,3.9
A000000517,B000151462,4.0
A000000517,B000348183,5.0
A000000517,B000207159,3.9
A000000517,B000165643,3.9
A000000517,B000121812,3.0
A000000517,B000209307,3.9
A000000517,B000461716,3.9
A000000517,B000499554,4.2
A000000013,B000089313,4.6
A000000013,B000276194,5.0
A000000013,B000140659,3.6
A000000013,B000270044,5.0
A000000013,B000542535,3.8
A000000013,B000261475,4.0
A000000013,B000304937,3.9
A000000013,B000490970,5.0
A000000013,B000267096,4.3
A000000013,B000074653,4.3
A000000013,B000040056,4.1
A000000013,B000174593,3.8
A000000013,B000479454,3.9
A000000013,B000165609,4.8
A000000013,B000153250,3.9
A000000013,B000247340,3.6
A000000452,B000395348,2.0
A000000452,B000085436,4.4
A000000452,B000393250,3.7
A000000452,B000047768,1.0
A000000452,B000075344,3.7
A000000452,B000534483,4.4
A000000452,B000319144,3.9
A000000452,B000503160,4.2
A000000452,B000194179,3.9
A000000452,B000299287,3.9
A000000452,B000041156,4.0
A000000452,B000158630,3.5
A000000452,B000043254,2.7
A000000452,B000152047,4.2
A000000452,B000252919,3.9
A000000452,B000010256,3.6
A000000452,B000255405,4.6
A000000129,B000468335,3.7
A000000129,B000218443,5.0
A000000129,B000243624,3.7
A000000129,B000143125,3.9
A000000129,B000355034,3.6
A000000129,B000052020,3.4
A000000129,B000446134,3.9
A000000129,B000528786,3.9
A000000129,B000383818,5.0
A000000129,B000353347,3.3
A000000129,B000523551,3.9
A000000129,B000518977,5.0
A000000129,B000437335,3.4
A000000129,B000103950,3.9
A000000129,B000450490,3.9
A000000129,B000545089,1.9
A000000129,B000533678,3.9
A000000129,B000093532,4.5
A000000129,B000466860,3.9
A000000129,B000514985,3.0
A000000129,B000330197,2.5
A000000129,B000370364,3.9
A000000129,B000435954,3.0
A000000896,B000394383,5.0
A000000896,B000045300,4.0
A000000896,B000172556,2.8
A000000896,B000380611,3.5
A000000896,B000249598,4.2
A000000896,B000145605,3.5
A000000896,B000102008,3.9
A000000896,B000221920,3.9
A000000896,B000004208,4.3
A000000896,B000279035,4.2
A000000896,B000462213,3.9
A000000896,B000061496,4.2
A000000896,B000374768,4.2
A000000896,B000287219,3.9
A000000896,B000369662,3.9
A000000896,B000339556,4.0
A000000896,B000444987,3.9
A000000896,B000505242,3.7
A000000896,B000486647,3.9
A000000896,B000222788,3.8
A000000896,B000098918,3.7
A000000896,B000463687,3.9
A000000896,B000011441,3.5
A000000896,B000512210,2.8
A000000882,B000198842,3.9
A000000882,B000078686,4.5
A000000882,B000061130,4.2
A000000882,B000064842,3.8
A000000882,B000033326,4.2
A000000882,B000418350,3.3
A000000882,B000222313,5.0
A000000882,B000268310,3.0
A000000882,B000038711,4.5
A000000882,B000062191,4.0
A000000882,B000339317,4.2
A000000882,B000488356,3.9
A000000882,B000324666,3.9
A000000882,B000183980,3.9
A000000882,B000097354,3.9
A000000882,B000137871,2.7
A000000882,B000148445,3.0
A000000882,B000264688,4.3
A000000882,B000170931,3.9
A000000882,B000449465,3.7
A000000882,B000148827,3.8
A000000882,B000431767,4.6
A000000933,B000476340,3.9
A000000933,B000341054,4.6
A000000933,B000466610,3.9
A000000933,B000089115,3.6
A000000933,B000251475,4.2
A000000933,B000256309,5.0
A000000933,B000237389,3.9
A000000933,B000007199,4.8
A000000933,B000482701,4.0
A000000933,B000415129,3.9
A000000933,B000248704,2.8
A000000933,B000412901,3.9
A000000933,B000314008,4.5
A000000933,B000459705,4.6
A000000933,B000225568,3.9
A000000933,B000156659,3.1
A000000933,B000422123,3.9
A000000933,B000408751,4.1
A000000933,B000365191,3.9
A000000933,B000366667,3.9
A000000933,B000325598,4.0
A000000933,B000535080,3.3
A000000933,B000035354,3.9
A000000933,B000055773,3.6
A000000933,B000309341,3.9
A000000933,B000225305,3.9
A000000933,B000464900,3.9
A000000933,B000158098,3.4
A000000634,B000327641,3.9
A000000634,B000473521,4.3
A000000634,B000524282,3.9
A000000634,B000154158,3.8
A000000634,B000471733,3.9
A000000634,B000163572,3.9
A000000634,B000471411,4.5
A000000634,B000473971,2.3
A000000634,B000334013,3.9
A000000634,B000412476,5.0
A000000634,B000512096,3.9
A000000634,B000123698,3.9
A000000634,B000472738,4.4
A000000634,B000487790,3.3
A000000634,B000280187,3.5
A000000634,B000150280,4.1
A000000634,B000290079,3.9
A000000634,B000155632,3.9
A000000634,B000510437,3.8
A000000634,B000121374,3.8
A000000634,B000414226,3.9
A000000634,B000086981,3.9
A000000634,B000238493,3.9
A000000634,B000125769,4.2
A000000634,B000066631,4.3
A000000061,B000294924,3.3
A000000061,B000195911,3.9
A000000061,B000118517,3.8
A000000061,B000320784,3.9
A000000061,B000197448,3.9
A000000061,B000097324,3.9
A000000061,B000316928,3.1
A000000061,B000511387,4.6
A000000061,B000363492,3.2
A000000061,B000279769,3.8
A000000061,B000133832,4.4
A000000061,B000034908,3.9
A000000061,B000508039,3.9
A000000061,B000260215,5.0
A000000061,B000367736,3.9
